name,domain,website_url,careers_url,sequoia_jobs_url,sequoia_portfolio_url,linkedin_url,twitter_url,github_url,facebook_url,instagram_url,youtube_url,all_social_links,ats_platform,total_jobs,num_remote_jobs,logo_url,linkedin_logo_url,industries,markets,office_locations,stages,staff_count,email_domains,investors,founded,crunchbase_url,org_type,description,slug,id
Sentient Energy,sentientenergy.com,https://sentientenergy.com,https://jobs.sequoiacap.com/companies/sentient-energy-2,https://jobs.sequoiacap.com/companies/sentient-energy-2,https://www.sequoiacap.com/companies/sentient-energy-2/,https://www.linkedin.com/company/1469637,https://twitter.com/sentientenergy,,https://facebook.com/sentient-energy-142187239207232,,,https://www.linkedin.com/company/1469637 | https://twitter.com/sentientenergy | https://facebook.com/sentient-energy-142187239207232,,0,0,,,"Analytics, Electronics, Energy, Power Grid, Sensor, Utilities",,"Santa Clara, CA, USA, Burlingame, CA, USA, Milpitas, CA, USA, Main Street, Frisco, TX, USA, Torremolinos, Málaga, Spain, Frisco, TX, USA",acquisition,71,,,2009,https://crunchbase.com/organization/sentient-energy,private,"Sentient Energy provides grid-edge hardware and software solutions to help electric utilities make data-driven decisions to enhance the delivery of safe, reliable, and efficient power. Their products include grid analytics systems, ample analytics platforms, MM3 overhead line sensors, UM3+ underground line sensors, and more. They help utilities improve reliability, enhance situational awareness, and facilitate data-driven operational decisions.",sentient-energy-2,14788
SFOX,sfox.com,https://sfox.com,https://jobs.sequoiacap.com/companies/sfox,https://jobs.sequoiacap.com/companies/sfox,https://www.sequoiacap.com/companies/sfox/,https://www.linkedin.com/company/3843213,https://twitter.com/sfox,,https://facebook.com/sfoxtrading,instagram.com/sfoxtrading,,https://www.linkedin.com/company/3843213 | https://twitter.com/sfox | https://facebook.com/sfoxtrading | instagram.com/sfoxtrading,,0,0,,,"Bitcoin, Blockchain, Cryptocurrency, Ethereum, Financial Services, Fintech, Trading Platform, Virtual Currency",,"Stanford, CA, USA, Outpost Estates, Los Angeles, CA, USA, San Francisco, CA, USA, Cheyenne, WY, USA, Los Angeles, CA, USA, Stanford, KY, USA, El Segundo, CA, USA",series_b,69,,,2014,https://www.crunchbase.com/organization/sfox#section-overview,private,"SFOX is a cryptocurrency prime dealer that provides professional traders and institutional investors higher returns when trading large volumes, through smart routing and a global integrated order book.",sfox,9299
SingleStore,singlestore.com,https://singlestore.com,https://jobs.sequoiacap.com/companies/singlestore-2-53e10681-19ff-410f-9b37-a2fc709a6354,https://jobs.sequoiacap.com/companies/singlestore-2-53e10681-19ff-410f-9b37-a2fc709a6354,https://www.sequoiacap.com/companies/singlestore-2-53e10681-19ff-410f-9b37-a2fc709a6354/,https://www.linkedin.com/company/71851558,https://twitter.com/singlestoredb,,https://facebook.com/singlestoredb,,,https://www.linkedin.com/company/71851558 | https://twitter.com/singlestoredb | https://facebook.com/singlestoredb,,0,0,,,"Analytics, Big Data, Cloud Data Services, Database, Enterprise Software, Real Time, Software, Software Development",,"Portland, OR, USA, Seattle, WA, USA, London, UK, San Francisco, CA, USA, Lisbon, Portugal, Boston, MA, USA",acquisition,448,,,2011,https://www.crunchbase.com/organization/singlestore,private,"SingleStore is a provider of a database for operational analytics and cloud-native applications. It provides global enterprises with an intelligent database that works on any cloud, on-premises, or as a service. It runs transactions and analytics at the same time and lets clients promote their business through analytics and combine semi-structured data into a consolidated big data platform.",singlestore-2-53e10681-19ff-410f-9b37-a2fc709a6354,28428
Siolta Therapeutics,sioltatherapeutics.com,https://sioltatherapeutics.com,https://jobs.sequoiacap.com/companies/siolta-therapeutics-2,https://jobs.sequoiacap.com/companies/siolta-therapeutics-2,https://www.sequoiacap.com/companies/siolta-therapeutics-2/,https://www.linkedin.com/company/17902525,https://twitter.com/sioltathera,,https://facebook.com/sioltatherapeutics,,,https://www.linkedin.com/company/17902525 | https://twitter.com/sioltathera | https://facebook.com/sioltatherapeutics,,0,0,,,"Biotechnology, Biotechnology Research, Therapeutics",,"San Carlos, CA, USA, San Francisco, CA, USA",series_c,14,,,2016,https://crunchbase.com/organization/siolta-therapeutics,private,"Siolta Therapeutics is a developer of human microbiome therapeutics intended to prevent and treat inflammatory diseases. The company leverages its deep knowledge of the developing gut microbiome and its role in promoting immune tolerance to develop targeted microbial therapeutics and companion diagnostics for the prevention and treatment of inflammatory diseases, enabling medical researchers to harness information from human microbiome studies to design next-generation microbial therapeutics to prevent inflammatory processes.",siolta-therapeutics-2,288006
SiPhox,siphox.com,https://siphox.com,https://jobs.sequoiacap.com/companies/siphox,https://jobs.sequoiacap.com/companies/siphox,https://www.sequoiacap.com/companies/siphox/,https://www.linkedin.com/company/53088197,,,,,,https://www.linkedin.com/company/53088197,,0,0,,,Semiconductor Manufacturing,,"Burlington, MA, USA, Cambridge, MA, USA",seed,18,,,2020,https://crunchbase.com/organization/siphox,private,SiPhox was founded by Diedrik Vermeulen and Michael Dubrovsky one month BC (before COVID) in 2020. SiPhox’s mission is to build a next-generation biosensing platform that provides the power of several large laboratory instruments in a handheld device that accepts disposable cartridges. Each cartridge can multiplex many biomarkers on a single $0.50 silicon photonic chip and provides highly sensitive readout of immunoassays and RNA/DNA. The SiPhox team has extensive experience translating cutting-edge optical chip technology into mass-produced products used all over the world and is bringing the same proven approach to the next frontier for integrated photonics: biology.,siphox,62792
Siren,siren.care,https://siren.care,https://jobs.sequoiacap.com/companies/siren-2,https://jobs.sequoiacap.com/companies/siren-2,https://www.sequoiacap.com/companies/siren-2/,https://www.linkedin.com/company/sirencare,https://twitter.com/sirencare,,https://facebook.com/siren.care,instagram.com/sirencare,,https://www.linkedin.com/company/sirencare | https://twitter.com/sirencare | https://facebook.com/siren.care | instagram.com/sirencare,,0,0,,,"Health Care, Medical Device, Medical Practices, Textiles",,"San Francisco, CA, USA, Aarhus, Denmark",series_unknown,24,,,2016,https://crunchbase.com/organization/siren-ivs,private,"Siren Care is engaging with providers and payers to transform healthcare for chronic disease and aging. Our flagship program, the Siren Diabetic Foot Program, is a comprehensive service powered by our proprietary Siren Socks, which monitor foot temperature continuously to deliver superior early detection of diabetic foot ulcers.",siren-2,8389
SketchPro.ai,sketchpro.ai,https://sketchpro.ai,https://jobs.sequoiacap.com/companies/sketchpro-ai,https://jobs.sequoiacap.com/companies/sketchpro-ai,https://www.sequoiacap.com/companies/sketchpro-ai/,https://www.linkedin.com/company/96298779,,,,,,https://www.linkedin.com/company/96298779,,0,0,,,"Architecture, Interior Design, Software",,"San Francisco, CA, USA",series_unknown,8,,,2023,https://crunchbase.com/organization/sketchpro-technologies,private,SketchPro Technologies accelerates the design process by leveraging state-of-the-art technology.,sketchpro-ai,1014146
Skyflow,skyflow.com,https://skyflow.com,https://jobs.sequoiacap.com/companies/skyflow-2-022f80ea-22d7-4c26-abce-177768de112b,https://jobs.sequoiacap.com/companies/skyflow-2-022f80ea-22d7-4c26-abce-177768de112b,https://www.sequoiacap.com/companies/skyflow-2-022f80ea-22d7-4c26-abce-177768de112b/,https://www.linkedin.com/company/19041178,https://twitter.com/skyflowapi,,,,,https://www.linkedin.com/company/19041178 | https://twitter.com/skyflowapi,,0,0,,,"Artificial Intelligence (AI), Cyber Security, Information Technology, Machine Learning, Privacy, Software",,"Bengaluru, Karnataka, India, Mountain View, CA, USA, Emeryville, CA, USA, Palo Alto, CA, USA, North America",series_b,131,,,2019,https://www.crunchbase.com/organization/skyflow,private,"Skyflow provides a data privacy vault platform designed to help businesses securely manage and protect sensitive customer data, such as Personally Identifiable Information (PII), payment information, and healthcare data. Their solutions are tailored for enterprises and developers who need to comply with data privacy regulations like GDPR, CCPA, HIPAA, and others.",skyflow-2-022f80ea-22d7-4c26-abce-177768de112b,30356
Smarking,smarking.com,https://smarking.com,https://jobs.sequoiacap.com/companies/smarking,https://jobs.sequoiacap.com/companies/smarking,https://www.sequoiacap.com/companies/smarking/,https://www.linkedin.com/company/5312876,https://twitter.com/smarkinginc,,https://facebook.com/smarking.inc,,,https://www.linkedin.com/company/5312876 | https://twitter.com/smarkinginc | https://facebook.com/smarking.inc,,0,0,,,"Artificial Intelligence (AI), Business Intelligence, CivicTech, Parking, Predictive Analytics",,"San Francisco, CA, USA",acquisition,2,,,2014,https://crunchbase.com/organization/smarking,private,"Smarking is a group of MIT PhDs, stellar software engineers, and seasoned business professionals who set out on a journey to bring cutting-edge solutions to the parking world. Frustrated that, unlike many other industries, the $100 billion parking industry (worldwide) still doesn’t have state-of-the-art data analytics or yield management technologies, they are passionate about pushing the industry forward. In a short eighteen-month period, Smarking has attracted a tremendous amount of customers and grown their team into one with experts from both parking and tech. With great passion and continuous innovation, they are working on the frontier of the parking industry, shaping a bright future together with their customers.",smarking,5821
Somnee,somneesleep.com,https://somneesleep.com,https://jobs.sequoiacap.com/companies/somnee-2,https://jobs.sequoiacap.com/companies/somnee-2,https://www.sequoiacap.com/companies/somnee-2/,https://www.linkedin.com/company/somnee,https://twitter.com/stimscience,,https://facebook.com/somneesleep,,,https://www.linkedin.com/company/somnee | https://twitter.com/stimscience | https://facebook.com/somneesleep,,0,0,,,,,"Berkeley, CA, USA",other,15,,,2017,https://crunchbase.com/organization/stimscience,private,"Developer of a brain stimulation technology designed to improve sleep quality and efficiency and create better sleep through neuroscience. The company's system uses multi-modal brain stimulation that is personalized for individuals to give efficacious enhancements to sleep, enabling customers to improve memory and cognitive performance.",somnee-2,122433
Soraa,soraa.com,https://soraa.com,https://jobs.sequoiacap.com/companies/soraa,https://jobs.sequoiacap.com/companies/soraa,https://www.sequoiacap.com/companies/soraa/,https://www.linkedin.com/company/736605,https://twitter.com/soraainc,,,,,https://www.linkedin.com/company/736605 | https://twitter.com/soraainc,,0,0,,,"Appliances, Electrical, and Electronics Manufacturing, Electronics, Lighting, Manufacturing",,"Outpost Estates, Los Angeles, CA, USA, Hertford, UK, fremont, ca, usa, Jacksonville, FL, USA, Mobile, AL, USA, Lubbock, TX, USA, Anchorage, AK, USA, Norcross, GA, USA, Goleta, CA, USA, Shreveport, LA, USA, Setagaya City, Tokyo, Japan, Mountain Brook, AL, USA, Dallas, TX, USA, Fremont, CA, USA, Albuquerque, NM, USA","other, acquisition",101,,,2008,https://www.crunchbase.com/organization/soraa,private,"Soraa is a stealth cleantech startup that is focusing on LED technology and lasers, working together with Kaai.   Soraa leverages science to produce unparalleled spectrum and quality, bringing nature’s light indoors to make illumination something to see and experience. Soraa pioneered full spectrum color rendering LED light, the heart of which is the proprietary LED technology manufactured in California, a technological breakthrough that is further enhanced by focusing on every aspect of producing the most natural light possible. The company supports and conducts research to develop insights and expertise to deliver breakthrough products. Soraa is conscious and curious about how light impacts well-being, productivity, and emotion, and about how to make light look and feel better.",soraa,14783
Soteris,soteris.co,https://soteris.co,https://jobs.sequoiacap.com/companies/soteris,https://jobs.sequoiacap.com/companies/soteris,https://www.sequoiacap.com/companies/soteris/,https://www.linkedin.com/company/soteris-ai,,,,,,https://www.linkedin.com/company/soteris-ai,,0,0,,,"Artificial Intelligence (AI), Insurance, Machine Learning",,"San Francisco, CA, USA",series_unknown,7,,,2018,https://crunchbase.com/organization/soteris,private,Soteris provides artificial intelligence-based pricing tools to the insurance business. The company is working hard to transform the entire insurance value chain and would like to keep you updated on developments.,soteris,25107
Spectral Labs,spectrallabs.ai,https://spectrallabs.ai,https://jobs.sequoiacap.com/companies/spectral-labs-2,https://jobs.sequoiacap.com/companies/spectral-labs-2,https://www.sequoiacap.com/companies/spectral-labs-2/,https://www.linkedin.com/company/85653431,,,,,,https://www.linkedin.com/company/85653431,,0,0,,,,,"San Francisco, CA, USA",other,6,,,2022,,private,"Developer of a generative artificial intelligence technology designed to improve productivity for 3D professionals. The company's software helps with texturing and customization features to optimize 3D workflow, enabling businesses to boost productivity by saving time on model customization.",spectral-labs-2,4419209
Spiritus,spiritus.com,https://spiritus.com,https://jobs.sequoiacap.com/companies/spiritus-2,https://jobs.sequoiacap.com/companies/spiritus-2,https://www.sequoiacap.com/companies/spiritus-2/,https://www.linkedin.com/company/96913526,https://twitter.com/spiritusptrs,,,,,https://www.linkedin.com/company/96913526 | https://twitter.com/spiritusptrs,,0,0,,,"Carbon Capture, Environmental Consulting, Industrial, Information Technology, Sustainability",,"New Hartford, CT, USA, Chippewa Falls, WI, USA, San Francisco, CA, USA, Hartford, CT, USA, White Rock, NM, USA",series_a,46,,,2021,https://www.crunchbase.com/organization/spiritus-5439,private,"Spiritus is a climate tech company developing direct-air-capture technology. Its approach combines the Spiritus Sorbent and the Spiritus Carbon Orchard, offering a scalable and modular system for low-cost DAC and sequestration (DAC+S). The company is committed to making carbon removal an accessible and practical tool in the global fight against climate change.",spiritus-2,668632
SplitPay,splitpay.com,https://splitpay.com,https://jobs.sequoiacap.com/companies/splitpay,https://jobs.sequoiacap.com/companies/splitpay,https://www.sequoiacap.com/companies/splitpay/,https://www.linkedin.com/company/splitpaylimited,,,https://facebook.com/splitpaylimited,,,https://www.linkedin.com/company/splitpaylimited | https://facebook.com/splitpaylimited,,0,0,,,"Credit, Finance, Financial Services, Mobile Apps, Payments",,"England, UK, Lytchett Matravers, UK",other,1,,,2018,https://crunchbase.com/organization/splitpay-12cc,private,"Split your bills into two. Less stress, better timing.",splitpay,4419210
Spring,spri.ng,https://spri.ng,https://jobs.sequoiacap.com/companies/spring-2-b3fbf207-f8f1-41ea-9174-442d8fa752ee,https://jobs.sequoiacap.com/companies/spring-2-b3fbf207-f8f1-41ea-9174-442d8fa752ee,https://www.sequoiacap.com/companies/spring-2-b3fbf207-f8f1-41ea-9174-442d8fa752ee/,https://www.linkedin.com/company/70931618,https://twitter.com/spring4creators,,https://facebook.com/springforcreators,,,https://www.linkedin.com/company/70931618 | https://twitter.com/spring4creators | https://facebook.com/springforcreators,,0,0,,,"Consumer Goods, Content Creators, E-Commerce, Retail, Social Shopping",,"Costa Mesa, CA, USA, Newport, KY, USA, San Francisco, CA, USA",other,326,,,2011,https://crunchbase.com/organization/teespring,private,"Spring (formerly Teespring) provides creators with an end-to-end solution to build a successful commerce business, as well as building their brand. Creators can design and sell digital and physical products on Spring. They can utilize the platform’s powerful integrations with YouTube, TikTok, Instagram, Twitch, Discord, and Streamlabs, allowing them to sell on social. Spring also handles order production, shipping, and customer service, so users can focus on growing their brand.",spring-2-b3fbf207-f8f1-41ea-9174-442d8fa752ee,1104118
Square,squareup.com,https://squareup.com,https://jobs.sequoiacap.com/companies/square-3-beefed92-0b12-4120-a7af-8de314d0489e,https://jobs.sequoiacap.com/companies/square-3-beefed92-0b12-4120-a7af-8de314d0489e,https://www.sequoiacap.com/companies/square-3-beefed92-0b12-4120-a7af-8de314d0489e/,https://www.linkedin.com/company/joinsquare,https://twitter.com/square,,https://facebook.com/square,,,https://www.linkedin.com/company/joinsquare | https://twitter.com/square | https://facebook.com/square,,0,0,,,"Skin Care, Waxing",,"San Francisco, CA, USA, Tampa, FL, USA, New Orleans, LA, USA, Oakland, CA, USA",other,4769,,,2009,https://www.crunchbase.com/organization/repurposingnola,private,RepurposingNOLA utilizes the excess fabrics of New Orleans to create designer goods.,square-3-beefed92-0b12-4120-a7af-8de314d0489e,12053
Stack Auth,stack-auth.com,https://stack-auth.com,https://jobs.sequoiacap.com/companies/stack-auth,https://jobs.sequoiacap.com/companies/stack-auth,https://www.sequoiacap.com/companies/stack-auth/,https://www.linkedin.com/company/stack-auth,,,,,,https://www.linkedin.com/company/stack-auth,,0,0,,,"Computer, Database, Software",,"San Francisco, CA, USA",pre_seed,3,,,2024,https://crunchbase.com/organization/stack-auth,private,Stack Auth is an open-source platform for authentication and user management built for developers.,stack-auth,2620015
State Affairs,stateaffairs.com,https://stateaffairs.com,https://jobs.sequoiacap.com/companies/state-affairs-2,https://jobs.sequoiacap.com/companies/state-affairs-2,https://www.sequoiacap.com/companies/state-affairs-2/,https://www.linkedin.com/company/76480853,https://twitter.com/stateaffairsga,,,,,https://www.linkedin.com/company/76480853 | https://twitter.com/stateaffairsga,,0,0,,,"Information Services, News, Public Relations",,"Carmel, IN, USA, U.S. Air Force Academy, CO, USA, United States",other,28,,,2021,https://crunchbase.com/organization/state-affairs,private,State Affairs is a media company that investigates state policies and provides commentary and investigative reporting.,state-affairs-2,391703
Stripe,stripe.com,https://stripe.com,https://jobs.sequoiacap.com/companies/stripe,https://jobs.sequoiacap.com/companies/stripe,https://www.sequoiacap.com/companies/stripe/,https://www.linkedin.com/company/2135371,https://twitter.com/stripe,,https://facebook.com/stripehq,,,https://www.linkedin.com/company/2135371 | https://twitter.com/stripe | https://facebook.com/stripehq,,0,0,,,"B2B, Billing, Compliance, E-Commerce Platforms, Financial Services, Fintech, Fraud Detection, Mobile Payments, Payments, Software",,"Bengaluru, Karnataka, India, Amsterdam, Netherlands, Warsaw, MO, USA, Melbourne, KY, USA, Toronto, ON, Canada, South San Francisco, CA, USA, Seattle, WA, USA, Berlin, Germany, Warsaw, Poland, Mexico City, Mexico, Prague, Czechia, Dubai - United Arab Emirates, Madrid, Spain, Tokyo, Japan, Tallinn, Estonia, Chicago, IL, USA, Washington, DC, USA, London, UK, Paris, France, San Francisco, CA, USA, Singapore, New York, NY, USA, Dublin, Ireland, São Paulo, SP, Brazil, Zürich, Switzerland, Sydney NSW, Australia",other,11145,,,2010,https://crunchbase.com/organization/stripe,private,"Stripe is a financial technology company that provides software and APIs for online payment processing, financial operations, and internet commerce. Businesses use Stripe to accept payments online and in person, manage subscriptions, send payouts, issue invoices, detect fraud, and handle other financial workflows through web and mobile applications.",stripe,5222
Studio Jadu,studiojadu.com,https://studiojadu.com,https://jobs.sequoiacap.com/companies/studio-jadu,https://jobs.sequoiacap.com/companies/studio-jadu,https://www.sequoiacap.com/companies/studio-jadu/,https://www.linkedin.com/company/studio-jadu,,,,,,https://www.linkedin.com/company/studio-jadu,,0,0,,,"Animation, Artificial Intelligence (AI), Generative AI",,,other,10,,,,https://www.crunchbase.com/organization/scenarix,private,"Studio Jadu's vision is to make storytelling a viable business for all creators — empowering them to bring ideas to life, grow audiences, and share in the rewards of their creativity. Studio Jadu mission is to reinvent storytelling. We’re building GenAI tools that let anyone — from fans to established creators — create original worlds or reimagine beloved IP, safely and at scale. With AI as the engine and human imagination as the soul, we believe stories can reach further than ever before.",studio-jadu,4563860
Stuut,stuut.co,https://stuut.co,https://jobs.sequoiacap.com/companies/stuut-2,https://jobs.sequoiacap.com/companies/stuut-2,https://www.sequoiacap.com/companies/stuut-2/,https://www.linkedin.com/company/99109339,,,,,,https://www.linkedin.com/company/99109339,,0,0,,,"Artificial Intelligence (AI), Financial Services, Fintech, Software",,"West Lafayette, IN, USA, Union Square, New York, NY, USA, New York, NY, USA, Brooklyn, NY, USA",series_a,28,,,2024,https://crunchbase.com/organization/stuut,private,"Stuut provides an AI platform that automates accounts receivable work for companies. The company offers an AI-based automation platform specialized in accounts receivable (AR) management. Its system autonomously handles customer outreach via email, SMS, and voice to collect overdue invoices, proactively reducing manual collections work. The platform matches incoming payments to the correct invoices within the ERP, eliminating tedious reconciliation tasks. Stuut also resolves customer disputes and deductions by gathering documentation and maintaining context across interactions. Its AI agents learn each customer’s payment behavior, becoming more effective over time. The company’s technology deploys quickly—Stuut claims implementation in days—and integrates with existing financial systems to boost cash flow and free AR teams from repetitive tasks.",stuut-2,1041313
Stylus Medicine,stylusmedicine.com,https://stylusmedicine.com,https://jobs.sequoiacap.com/companies/stylus-medicine,https://jobs.sequoiacap.com/companies/stylus-medicine,https://www.sequoiacap.com/companies/stylus-medicine/,https://www.linkedin.com/company/92965599,,,,,,https://www.linkedin.com/company/92965599,,0,0,,,"Biotechnology, Biotechnology Research, Emergency Medicine, SaaS",,"Cambridge, MA, USA",series_a,32,,,2022,https://crunchbase.com/organization/stylus-medicine,private,"Stylus Medicine is on a quest to create disease-treating agents for the next generation based on the groundbreaking work of its founders. The company is based in Cambridge, Massachusetts.",stylus-medicine,1104142
Superpose Labs,superposelabs.ai,https://superposelabs.ai,https://jobs.sequoiacap.com/companies/superpose-labs,https://jobs.sequoiacap.com/companies/superpose-labs,https://www.sequoiacap.com/companies/superpose-labs/,,,,,,,,,0,0,,,,,"Los Gatos, CA, USA",,,,,,,private,"We believe everyone deserves to love how they look in photos. Too often, the people we trust most to capture our precious moments—our friends, family, and loved ones—lack the photography skills to do us justice. Superpose transforms anyone into a skilled photographer through real-time AI guidance. Photography should be joyful, not stressful—so we're making it possible for everyone to feel confident being photographed and capture beautiful moments that truly reflect your best self.",superpose-labs,5005785
Supplant,supplant.com,https://supplant.com,https://jobs.sequoiacap.com/companies/supplant-2,https://jobs.sequoiacap.com/companies/supplant-2,https://www.sequoiacap.com/companies/supplant-2/,https://www.linkedin.com/company/supplantcompany,https://twitter.com/supplantcompany,,https://facebook.com/supplantsugars,,,https://www.linkedin.com/company/supplantcompany | https://twitter.com/supplantcompany | https://facebook.com/supplantsugars,,0,0,,,"Biotechnology, Food & Beverage, Food and Beverage Manufacturing, Health Care",,"Cambridge, UK, Streetly End, Cambridge CB21 4RP, UK, Houston, TX, USA","other, series_a",13,,,2017,https://crunchbase.com/organization/stem-7c8f,private,"Supplant is a biotechnology platform working in the food sector. It develops natural food ingredients from agricultural resources to allow food manufacturers to decrease sugar, increase fiber, and boost the gut health-promoting qualities of its products.",supplant-2,37522
SURGE Therapeutics,surgetx.com,https://surgetx.com,https://jobs.sequoiacap.com/companies/surge-therapeutics,https://jobs.sequoiacap.com/companies/surge-therapeutics,https://www.sequoiacap.com/companies/surge-therapeutics/,https://www.linkedin.com/company/84954128,,,,,,https://www.linkedin.com/company/84954128,,0,0,,,"Biotechnology, Health Care, Life Science",,"University of Washington, Seattle, WA, USA, Cambridge, MA, USA",series_b,9,,,2016,https://crunchbase.com/organization/surge-therapeutics,private,"SURGE Therapeutics seeks to dramatically improve cancer patient survival by disrupting cancer immunotherapy deployment. The company provides an injectable biodegradable hydrogel that allows for the prolonged, localized release of most cancer immunotherapy at the site of surgical tumor resection by focusing the dose at the right place and right time.",surge-therapeutics,98494
Swadesh Bank,swadesh.co,https://swadesh.co,https://jobs.sequoiacap.com/companies/swadesh-bank,https://jobs.sequoiacap.com/companies/swadesh-bank,https://www.sequoiacap.com/companies/swadesh-bank/,https://www.linkedin.com/company/69141226,https://twitter.com/swadeshhq,,,,,https://www.linkedin.com/company/69141226 | https://twitter.com/swadeshhq,,0,0,,,"Banking, Financial Services, Fintech, Personal Finance",,"Asian Games Village Complex, Siri Fort, New Delhi, Delhi9, India, Delhi, India, New Delhi, Delhi, India",series_unknown,35,,,2019,https://crunchbase.com/organization/swadesh,private,"Swadesh is a digital banking experience built from the ground up, specifically for the Indian diaspora. They make it delightful for their customers to invest, remit, and manage their money in India from abroad.",swadesh-bank,86960
Sword Health,swordhealth.com,https://swordhealth.com,https://jobs.sequoiacap.com/companies/sword-health,https://jobs.sequoiacap.com/companies/sword-health,https://www.sequoiacap.com/companies/sword-health/,https://www.linkedin.com/company/swordhealth,https://twitter.com/swordhealth,,https://www.facebook.com/swordhealth1/,,,https://www.linkedin.com/company/swordhealth | https://twitter.com/swordhealth | https://www.facebook.com/swordhealth1/,,0,0,,,"Artificial Intelligence (AI), Health Care, Medical, Therapeutics, mHealth",,"draper, ut, usa, Union Square, New York, NY, USA, Chicago, IL, USA, New York, NY, USA, Porto, Portugal, Salt Lake City, UT, USA",series_unknown,863,,,2015,https://crunchbase.com/organization/sword-health,private,Sword Health is a digital musculoskeletal therapy provider that pairs its members with a licensed Physical Therapist.,sword-health,33032
Syllable,syllable.ai,https://syllable.ai,https://jobs.sequoiacap.com/companies/syllable,https://jobs.sequoiacap.com/companies/syllable,https://www.sequoiacap.com/companies/syllable/,https://www.linkedin.com/company/18008019,https://twitter.com/syllableai,,https://facebook.com/syllableai,,,https://www.linkedin.com/company/18008019 | https://twitter.com/syllableai | https://facebook.com/syllableai,,0,0,,,"Artificial Intelligence (AI), Finance, Health Care, Software, Technical Support",,"Sunnyvale, CA, USA, Mountain View, CA, USA",series_c,51,,,2017,https://crunchbase.com/organization/syllable,private,"Syllable is a platform for building AI agents, managing AI operations, tools integrations, and third-party providers of LLMs and AI services.",syllable,30859
Symbolica AI,symbolica.ai,https://symbolica.ai,https://jobs.sequoiacap.com/companies/symbolica-ai-2,https://jobs.sequoiacap.com/companies/symbolica-ai-2,https://www.sequoiacap.com/companies/symbolica-ai-2/,https://www.linkedin.com/company/82669556,https://twitter.com/symbolica,,,,,https://www.linkedin.com/company/82669556 | https://twitter.com/symbolica,,0,0,,,"Artificial Intelligence (AI), Software, Software Development",,"San Francisco, CA, USA, Palo Alto, CA, USA",series_a,17,,,2022,https://crunchbase.com/organization/symbolica-ai,private,Symbolica AI operates as a research-focused company.,symbolica-ai-2,1172451
Synchron,synchron.com,https://synchron.com,https://jobs.sequoiacap.com/companies/synchron,https://jobs.sequoiacap.com/companies/synchron,https://www.sequoiacap.com/companies/synchron/,https://www.linkedin.com/company/synchron-inc-,https://twitter.com/synchroninc,,,,,https://www.linkedin.com/company/synchron-inc- | https://twitter.com/synchroninc,,0,0,,,"Information Technology, Manufacturing, Medical, Medical Device, Medical Equipment Manufacturing",,"East New York, Brooklyn, NY, USA, Union Square, New York, NY, USA, Campbell, CA, USA, New York, NY, USA, Gandhinagar, Gujarat, India, Brooklyn, NY, USA",series_d,120,,,2016,https://crunchbase.com/organization/synchron-inc,private,Synchron manufactures and markets a medical device that can be delivered to the brain with a catheter to record neuron signals that might be used to control an advanced prosthetic.,synchron,60872
System2,getsystem2.com,https://getsystem2.com,https://jobs.sequoiacap.com/companies/system2,https://jobs.sequoiacap.com/companies/system2,https://www.sequoiacap.com/companies/system2/,https://www.linkedin.com/company/avidalife,https://twitter.com/getsystem2,,https://facebook.com/system2.fitness,instagram.com/getsystem2,,https://www.linkedin.com/company/avidalife | https://twitter.com/getsystem2 | https://facebook.com/system2.fitness | instagram.com/getsystem2,,0,0,,,"Fitness, Information Technology, Marketing, Mobile Apps, Wellness and Fitness Services",,"San Francisco, CA, USA",pre_seed,57,,,2021,https://crunchbase.com/organization/system2-49b3,private,System2 is a fitness coaching infrastructure company for personal trainers and influencers.,system2,65783
Tarana Wireless,taranawireless.com,https://taranawireless.com,https://jobs.sequoiacap.com/companies/tarana-wireless,https://jobs.sequoiacap.com/companies/tarana-wireless,https://www.sequoiacap.com/companies/tarana-wireless/,https://www.linkedin.com/company/371069,https://twitter.com/taranawireless,,https://facebook.com/taranawireless,,,https://www.linkedin.com/company/371069 | https://twitter.com/taranawireless | https://facebook.com/taranawireless,,0,0,,,"Communications Infrastructure, Mobile, Telecommunications, Wireless",,"Milpitas, CA, USA, Pune, Maharashtra, India",private_equity,421,,,2009,https://crunchbase.com/organization/tarana-wireless,private,"Tarana Wireless™ has pioneered a carrier-class universal wireless transport solution that is a breakthrough innovation with deterministic True NLOS performance, ubiquitous coverage, multi-kilometer range, industry-leading spectral efficiency, unprecedented capacity and scalability, zero-touch operation, and considerably lower total cost of ownership. It has the flexibility to be deployed for a wide range of applications including small cell backhaul, last mile fiber extension, tactical mobile operations, and more.   Visit www.TaranaWireless.com for additional information.",tarana-wireless,29127
